Date and Time, Water Temperature, Wind Speed, Wind Direction, Gust, Wave Height, Wave Direction, Wave Period, Visibility, Direction of Current, Speed of Current, Air Temperature
"2023-06-09T02:00:00+00:00",15.26,6.49,44.72,12.63,0.28,94.6,1.99,24.14,81.64,0.12,13.93
"2023-06-09T03:00:00+00:00",15.24,6.09,42.68,12.38,0.29,96.9,2,24.14,81.36,0.12,14.02
"2023-06-09T04:00:00+00:00",15.23,6.29,43.5,11.43,0.29,103,2.07,24.14,81.22,0.12,14.1
"2023-06-09T06:00:00+00:00",15.23,6.69,45.15,11.81,0.29,110.2,2.2,24.14,80.23,0.14,14.99
"2023-06-09T07:00:00+00:00",15.25,6.6,51.58,12.02,0.3,106.7,2.14,24.14,79.85,0.15,16.49
"2023-06-09T09:00:00+00:00",15.35,6.43,64.44,11.41,0.35,102.8,2.2,24.13,76.67,0.16,19.94
"2023-06-09T10:00:00+00:00",15.42,6.3,70.42,10.82,0.37,104.7,2.31,24.13,76.5,0.17,21.37
"2023-06-09T12:00:00+00:00",15.58,6.03,82.37,10.34,0.35,104.5,2.26,24.13,78.84,0.18,23.52
"2023-06-09T13:00:00+00:00",15.65,5.88,83.37,9.92,0.35,105.5,2.24,24.13,80.07,0.18,23.94
"2023-06-09T15:00:00+00:00",15.75,5.58,85.36,10.99,0.38,110.7,2.32,24.14,80.93,0.18,24.37
"2023-06-09T16:00:00+00:00",15.78,5.57,77.27,11.23,0.4,115.1,2.37,24.13,79.17,0.18,23.91
"2023-06-09T18:00:00+00:00",15.87,5.55,61.08,11.24,0.41,115.3,2.44,24.13,76.32,0.17,22.35
"2023-06-09T19:00:00+00:00",15.82,5.38,56.48,10.27,0.4,110.1,2.37,24.13,75.54,0.17,21.23
"2023-06-09T21:00:00+00:00",15.72,5.04,47.28,9.85,0.4,102.4,2.32,24.14,76.15,0.15,19.24
"2023-06-09T22:00:00+00:00",15.69,4.77,44.12,8.78,0.39,101,2.34,24.14,75.65,0.15,19.02
